ID,variable,emission,year,value
19,tmax,ssp585,2081-2100,23.231250762939453
20,tmax,ssp585,2081-2100,23.024999618530273
21,tmax,ssp585,2081-2100,35.11458206176758
22,tmax,ssp585,2081-2100,33.32291793823242
23,tmax,ssp585,2081-2100,37.485416412353516
24,tmax,ssp585,2081-2100,29.179166793823242
1,tmin,ssp585,2081-2100,10.09375
2,tmin,ssp585,2081-2100,7.775000095367432
3,tmin,ssp585,2081-2100,6.768750190734863
4,tmin,ssp585,2081-2100,13.222916603088379
5,tmin,ssp585,2081-2100,15.21875
6,tmin,ssp585,2081-2100,15.858333587646484
7,tmin,ssp585,2081-2100,21.397916793823242
8,tmin,ssp585,2081-2100,7.849999904632568
9,tmin,ssp585,2081-2100,19.56458282470703
10,tmin,ssp585,2081-2100,10.491666793823242
11,tmin,ssp585,2081-2100,12.414583206176758
12,tmin,ssp585,2081-2100,16.706249237060547
13,tmin,ssp585,2081-2100,12.0625
14,tmin,ssp585,2081-2100,8.522916793823242
15,tmin,ssp585,2081-2100,15.431249618530273
16,tmin,ssp585,2081-2100,9.945833206176758
17,tmin,ssp585,2081-2100,13.235416412353516
18,tmin,ssp585,2081-2100,13.889583587646484
19,tmin,ssp585,2081-2100,9.589583396911621
20,tmin,ssp585,2081-2100,9.139583587646484
21,tmin,ssp585,2081-2100,22.539583206176758
22,tmin,ssp585,2081-2100,26.195833206176758
23,tmin,ssp585,2081-2100,19.77916717529297
24,tmin,ssp585,2081-2100,16.299999237060547
1,prec,ssp585,2081-2100,99.22916412353516
2,prec,ssp585,2081-2100,50.16666793823242
3,prec,ssp585,2081-2100,20.79166603088379
4,prec,ssp585,2081-2100,41.10416793823242
5,prec,ssp585,2081-2100,22.10416603088379
6,prec,ssp585,2081-2100,23.3125
7,prec,ssp585,2081-2100,202.3958282470703
8,prec,ssp585,2081-2100,32.33333206176758
9,prec,ssp585,2081-2100,82.5625
10,prec,ssp585,2081-2100,72.79166412353516
11,prec,ssp585,2081-2100,91.14583587646484
12,prec,ssp585,2081-2100,110.02083587646484
13,prec,ssp585,2081-2100,88.52083587646484
14,prec,ssp585,2081-2100,72.95833587646484
15,prec,ssp585,2081-2100,110.02083587646484
16,prec,ssp585,2081-2100,83.47916412353516
17,prec,ssp585,2081-2100,101.52083587646484
18,prec,ssp585,2081-2100,96.47916412353516
19,prec,ssp585,2081-2100,35.27083206176758
20,prec,ssp585,2081-2100,17.375
21,prec,ssp585,2081-2100,121.1875
22,prec,ssp585,2081-2100,82.625
23,prec,ssp585,2081-2100,6.6875
24,prec,ssp585,2081-2100,24.89583396911621
