# http://192.168.88.243:3838/npgsClimate/ --workers 50 --loaded-duration-minutes 2 --output-dir run2
# {"appUrl":"http://192.168.88.243:3838/npgsClimate/","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"run2","overwriteOutput":false,"recordingPath":"recording.log","workers":50}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
30,30,0,PLAYER_SESSION_CREATE,1669236363740,0,
30,30,0,REQ_HOME_START,1669236363740,4,
30,30,0,REQ_HOME_END,1669236364041,4,
30,30,0,REQ_GET_START,1669236364041,5,
30,30,0,REQ_GET_END,1669236364046,5,
30,30,0,REQ_GET_START,1669236364046,6,
30,30,0,REQ_GET_END,1669236364048,6,
30,30,0,REQ_GET_START,1669236364048,7,
30,30,0,REQ_GET_END,1669236364058,7,
30,30,0,REQ_GET_START,1669236364058,8,
30,30,0,REQ_GET_END,1669236364065,8,
30,30,0,REQ_GET_START,1669236364065,9,
30,30,0,REQ_GET_END,1669236364070,9,
30,30,0,REQ_GET_START,1669236364070,10,
30,30,0,REQ_GET_END,1669236364071,10,
30,30,0,REQ_GET_START,1669236364071,11,
30,30,0,REQ_GET_END,1669236364072,11,
30,30,0,REQ_GET_START,1669236364072,12,
30,30,0,REQ_GET_END,1669236364073,12,
30,30,0,REQ_GET_START,1669236364073,13,
30,30,0,REQ_GET_END,1669236364075,13,
30,30,0,REQ_GET_START,1669236364075,14,
30,30,0,REQ_GET_END,1669236364078,14,
30,30,0,REQ_GET_START,1669236364078,15,
30,30,0,REQ_GET_END,1669236364080,15,
30,30,0,REQ_GET_START,1669236364080,16,
30,30,0,REQ_GET_END,1669236364082,16,
30,30,0,REQ_GET_START,1669236364082,17,
30,30,0,REQ_GET_END,1669236364085,17,
30,30,0,REQ_GET_START,1669236364085,18,
30,30,0,REQ_GET_END,1669236364091,18,
30,30,0,REQ_GET_START,1669236364091,19,
30,30,0,REQ_GET_END,1669236364093,19,
30,30,0,REQ_GET_START,1669236364093,20,
30,30,0,REQ_GET_END,1669236364094,20,
30,30,0,REQ_GET_START,1669236364094,21,
30,30,0,REQ_GET_END,1669236364098,21,
30,30,0,REQ_GET_START,1669236364098,22,
30,30,0,REQ_GET_END,1669236364099,22,
30,30,0,REQ_GET_START,1669236364099,23,
30,30,0,REQ_GET_END,1669236364102,23,
30,30,0,REQ_GET_START,1669236364102,24,
30,30,0,REQ_GET_END,1669236364104,24,
30,30,0,REQ_GET_START,1669236364104,25,
30,30,0,REQ_GET_END,1669236364116,25,
30,30,0,REQ_GET_START,1669236364116,26,
30,30,0,REQ_GET_END,1669236364118,26,
30,30,0,REQ_GET_START,1669236364118,27,
30,30,0,REQ_GET_END,1669236364122,27,
30,30,0,REQ_GET_START,1669236364122,28,
30,30,0,REQ_GET_END,1669236364123,28,
30,30,0,REQ_GET_START,1669236364123,29,
30,30,0,REQ_GET_END,1669236364124,29,
30,30,0,REQ_GET_START,1669236364124,30,
30,30,0,REQ_GET_END,1669236364129,30,
30,30,0,REQ_GET_START,1669236364129,31,
30,30,0,REQ_GET_END,1669236364132,31,
30,30,0,REQ_GET_START,1669236364132,32,
30,30,0,REQ_GET_END,1669236364135,32,
30,30,0,REQ_GET_START,1669236364135,33,
30,30,0,REQ_GET_END,1669236364136,33,
30,30,0,REQ_GET_START,1669236364136,34,
30,30,0,REQ_GET_END,1669236364144,34,
30,30,0,REQ_SINF_START,1669236364144,35,
30,30,0,REQ_SINF_END,1669236364144,35,
30,30,0,WS_OPEN_START,1669236364144,36,
30,30,0,WS_OPEN_END,1669236364146,36,
30,30,0,WS_RECV_START,1669236364146,37,
30,30,0,WS_RECV_END,1669236364146,37,
30,30,0,PLAYBACK_SLEEPBEFORE_START,1669236364146,38,
30,30,0,PLAYBACK_SLEEPBEFORE_END,1669236364148,38,
30,30,0,WS_SEND_START,1669236364148,38,
30,30,0,WS_SEND_END,1669236364148,38,
30,30,0,PLAYBACK_SLEEPBEFORE_START,1669236364148,39,
30,30,0,PLAYBACK_SLEEPBEFORE_END,1669236364155,39,
30,30,0,WS_SEND_START,1669236364155,39,
30,30,0,WS_SEND_END,1669236364156,39,
30,30,0,WS_RECV_INIT_START,1669236364156,40,
30,30,0,WS_RECV_INIT_END,1669236364156,40,
30,30,0,WS_RECV_START,1669236364156,41,
30,30,0,WS_RECV_END,1669236364732,41,
30,30,0,PLAYBACK_SLEEPBEFORE_START,1669236364732,42,
30,30,0,PLAYBACK_SLEEPBEFORE_END,1669236364743,42,
30,30,0,REQ_GET_START,1669236364743,42,
30,30,0,REQ_GET_END,1669236364745,42,
30,30,0,PLAYBACK_SLEEPBEFORE_START,1669236364745,43,
30,30,0,PLAYBACK_SLEEPBEFORE_END,1669236364752,43,
30,30,0,REQ_GET_START,1669236364752,43,
30,30,0,REQ_GET_END,1669236364753,43,
30,30,0,PLAYBACK_SLEEPBEFORE_START,1669236364753,44,
30,30,0,PLAYBACK_SLEEPBEFORE_END,1669236364757,44,
30,30,0,REQ_GET_START,1669236364757,44,
30,30,0,REQ_GET_END,1669236364762,44,
30,30,0,PLAYBACK_SLEEPBEFORE_START,1669236364762,45,
30,30,0,PLAYBACK_SLEEPBEFORE_END,1669236364873,45,
30,30,0,REQ_GET_START,1669236364873,45,
30,30,0,REQ_GET_END,1669236364875,45,
30,30,0,PLAYBACK_SLEEPBEFORE_START,1669236364875,46,
30,30,0,PLAYBACK_SLEEPBEFORE_END,1669236409905,46,
30,30,0,REQ_GET_START,1669236409905,46,
30,30,0,REQ_GET_END,1669236409907,46,
30,30,0,PLAYBACK_SLEEPBEFORE_START,1669236409907,47,
30,30,0,PLAYBACK_SLEEPBEFORE_END,1669236415237,47,
30,30,0,REQ_GET_START,1669236415237,47,
30,30,0,REQ_GET_END,1669236415240,47,
30,30,0,PLAYBACK_SLEEPBEFORE_START,1669236415240,48,
30,30,0,PLAYBACK_SLEEPBEFORE_END,1669236415247,48,
30,30,0,REQ_GET_START,1669236415247,48,
30,30,0,REQ_GET_END,1669236415350,48,
30,30,0,PLAYBACK_SLEEPBEFORE_START,1669236415350,49,
30,30,0,PLAYBACK_SLEEPBEFORE_END,1669236415912,49,
30,30,0,WS_SEND_START,1669236415912,49,
30,30,0,WS_SEND_END,1669236415912,49,
30,30,0,PLAYBACK_SLEEPBEFORE_START,1669236415912,50,
30,30,0,PLAYBACK_SLEEPBEFORE_END,1669236415913,50,
30,30,0,WS_SEND_START,1669236415913,50,
30,30,0,WS_SEND_END,1669236415913,50,
30,30,0,WS_SEND_START,1669236415913,51,
30,30,0,WS_SEND_END,1669236415913,51,
30,30,0,PLAYBACK_SLEEPBEFORE_START,1669236415913,52,
30,30,0,PLAYBACK_SLEEPBEFORE_END,1669236415914,52,
30,30,0,WS_SEND_START,1669236415914,52,
30,30,0,WS_SEND_END,1669236415914,52,
30,30,0,PLAYBACK_SLEEPBEFORE_START,1669236415914,53,
30,30,0,PLAYBACK_SLEEPBEFORE_END,1669236415915,53,
30,30,0,WS_SEND_START,1669236415915,53,
30,30,0,WS_SEND_END,1669236415915,53,
30,30,0,PLAYBACK_SLEEPBEFORE_START,1669236415915,54,
30,30,0,PLAYBACK_SLEEPBEFORE_END,1669236415917,54,
30,30,0,WS_SEND_START,1669236415917,54,
30,30,0,WS_SEND_END,1669236415917,54,
30,30,0,PLAYBACK_SLEEPBEFORE_START,1669236415917,55,
30,30,0,PLAYBACK_SLEEPBEFORE_END,1669236415918,55,
30,30,0,WS_SEND_START,1669236415918,55,
30,30,0,WS_SEND_END,1669236415918,55,
30,30,0,PLAYBACK_SLEEPBEFORE_START,1669236415918,56,
30,30,0,PLAYBACK_SLEEPBEFORE_END,1669236415920,56,
30,30,0,WS_SEND_START,1669236415920,56,
30,30,0,WS_SEND_END,1669236415920,56,
30,30,0,PLAYBACK_SLEEPBEFORE_START,1669236415920,57,
30,30,0,PLAYBACK_SLEEPBEFORE_END,1669236415923,57,
30,30,0,WS_SEND_START,1669236415923,57,
30,30,0,WS_SEND_END,1669236415923,57,
30,30,0,PLAYBACK_SLEEPBEFORE_START,1669236415923,58,
30,30,0,PLAYBACK_SLEEPBEFORE_END,1669236415924,58,
30,30,0,WS_SEND_START,1669236415924,58,
30,30,0,WS_SEND_END,1669236415924,58,
30,30,0,PLAYBACK_SLEEPBEFORE_START,1669236415924,59,
30,30,0,PLAYBACK_SLEEPBEFORE_END,1669236416206,59,
30,30,0,WS_SEND_START,1669236416206,59,
30,30,0,WS_SEND_END,1669236416206,59,
30,30,0,PLAYBACK_SLEEPBEFORE_START,1669236416206,60,
30,30,0,PLAYBACK_SLEEPBEFORE_END,1669236416308,60,
30,30,0,WS_SEND_START,1669236416308,60,
30,30,0,WS_SEND_END,1669236416308,60,
