# http://192.168.88.243:3838/npgsClimate/ --workers 50 --loaded-duration-minutes 2 --output-dir run2
# {"appUrl":"http://192.168.88.243:3838/npgsClimate/","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"run2","overwriteOutput":false,"recordingPath":"recording.log","workers":50}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
36,36,0,PLAYER_SESSION_CREATE,1669236379756,0,
36,36,0,REQ_HOME_START,1669236379756,4,
36,36,0,REQ_HOME_END,1669236380066,4,
36,36,0,REQ_GET_START,1669236380066,5,
36,36,0,REQ_GET_END,1669236380071,5,
36,36,0,REQ_GET_START,1669236380071,6,
36,36,0,REQ_GET_END,1669236380072,6,
36,36,0,REQ_GET_START,1669236380072,7,
36,36,0,REQ_GET_END,1669236380078,7,
36,36,0,REQ_GET_START,1669236380078,8,
36,36,0,REQ_GET_END,1669236380083,8,
36,36,0,REQ_GET_START,1669236380083,9,
36,36,0,REQ_GET_END,1669236380087,9,
36,36,0,REQ_GET_START,1669236380087,10,
36,36,0,REQ_GET_END,1669236380087,10,
36,36,0,REQ_GET_START,1669236380087,11,
36,36,0,REQ_GET_END,1669236380088,11,
36,36,0,REQ_GET_START,1669236380088,12,
36,36,0,REQ_GET_END,1669236380089,12,
36,36,0,REQ_GET_START,1669236380089,13,
36,36,0,REQ_GET_END,1669236380090,13,
36,36,0,REQ_GET_START,1669236380090,14,
36,36,0,REQ_GET_END,1669236380093,14,
36,36,0,REQ_GET_START,1669236380093,15,
36,36,0,REQ_GET_END,1669236380094,15,
36,36,0,REQ_GET_START,1669236380094,16,
36,36,0,REQ_GET_END,1669236380096,16,
36,36,0,REQ_GET_START,1669236380096,17,
36,36,0,REQ_GET_END,1669236380098,17,
36,36,0,REQ_GET_START,1669236380098,18,
36,36,0,REQ_GET_END,1669236380101,18,
36,36,0,REQ_GET_START,1669236380101,19,
36,36,0,REQ_GET_END,1669236380102,19,
36,36,0,REQ_GET_START,1669236380102,20,
36,36,0,REQ_GET_END,1669236380105,20,
36,36,0,REQ_GET_START,1669236380105,21,
36,36,0,REQ_GET_END,1669236380109,21,
36,36,0,REQ_GET_START,1669236380109,22,
36,36,0,REQ_GET_END,1669236380110,22,
36,36,0,REQ_GET_START,1669236380110,23,
36,36,0,REQ_GET_END,1669236380111,23,
36,36,0,REQ_GET_START,1669236380111,24,
36,36,0,REQ_GET_END,1669236380113,24,
36,36,0,REQ_GET_START,1669236380113,25,
36,36,0,REQ_GET_END,1669236380118,25,
36,36,0,REQ_GET_START,1669236380118,26,
36,36,0,REQ_GET_END,1669236380119,26,
36,36,0,REQ_GET_START,1669236380119,27,
36,36,0,REQ_GET_END,1669236380123,27,
36,36,0,REQ_GET_START,1669236380123,28,
36,36,0,REQ_GET_END,1669236380124,28,
36,36,0,REQ_GET_START,1669236380124,29,
