# http://192.168.88.243:3838/npgsClimate/ --workers 50 --loaded-duration-minutes 2 --output-dir run2
# {"appUrl":"http://192.168.88.243:3838/npgsClimate/","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"run2","overwriteOutput":false,"recordingPath":"recording.log","workers":50}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
20,20,0,PLAYER_SESSION_CREATE,1669236337049,0,
20,20,0,REQ_HOME_START,1669236337049,4,
20,20,0,REQ_HOME_END,1669236337385,4,
20,20,0,REQ_GET_START,1669236337385,5,
20,20,0,REQ_GET_END,1669236337391,5,
20,20,0,REQ_GET_START,1669236337391,6,
20,20,0,REQ_GET_END,1669236337392,6,
20,20,0,REQ_GET_START,1669236337392,7,
20,20,0,REQ_GET_END,1669236337399,7,
20,20,0,REQ_GET_START,1669236337399,8,
20,20,0,REQ_GET_END,1669236337405,8,
20,20,0,REQ_GET_START,1669236337405,9,
20,20,0,REQ_GET_END,1669236337408,9,
20,20,0,REQ_GET_START,1669236337408,10,
20,20,0,REQ_GET_END,1669236337409,10,
20,20,0,REQ_GET_START,1669236337409,11,
20,20,0,REQ_GET_END,1669236337410,11,
20,20,0,REQ_GET_START,1669236337410,12,
20,20,0,REQ_GET_END,1669236337411,12,
20,20,0,REQ_GET_START,1669236337411,13,
20,20,0,REQ_GET_END,1669236337412,13,
20,20,0,REQ_GET_START,1669236337412,14,
20,20,0,REQ_GET_END,1669236337415,14,
20,20,0,REQ_GET_START,1669236337415,15,
20,20,0,REQ_GET_END,1669236337416,15,
20,20,0,REQ_GET_START,1669236337416,16,
20,20,0,REQ_GET_END,1669236337418,16,
20,20,0,REQ_GET_START,1669236337418,17,
20,20,0,REQ_GET_END,1669236337420,17,
20,20,0,REQ_GET_START,1669236337420,18,
20,20,0,REQ_GET_END,1669236337424,18,
20,20,0,REQ_GET_START,1669236337424,19,
20,20,0,REQ_GET_END,1669236337427,19,
20,20,0,REQ_GET_START,1669236337427,20,
20,20,0,REQ_GET_END,1669236337428,20,
20,20,0,REQ_GET_START,1669236337428,21,
20,20,0,REQ_GET_END,1669236337431,21,
20,20,0,REQ_GET_START,1669236337431,22,
20,20,0,REQ_GET_END,1669236337432,22,
20,20,0,REQ_GET_START,1669236337432,23,
20,20,0,REQ_GET_END,1669236337433,23,
20,20,0,REQ_GET_START,1669236337433,24,
20,20,0,REQ_GET_END,1669236337434,24,
