# http://192.168.88.243:3838/npgsClimate/ --workers 50 --loaded-duration-minutes 2 --output-dir run2
# {"appUrl":"http://192.168.88.243:3838/npgsClimate/","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"run2","overwriteOutput":false,"recordingPath":"recording.log","workers":50}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
52,47,0,PLAYER_SESSION_CREATE,1669236409113,0,
52,47,0,REQ_HOME_START,1669236409113,4,
52,47,0,REQ_HOME_END,1669236418680,4,
52,47,0,REQ_GET_START,1669236418680,5,
52,47,0,REQ_GET_END,1669236418687,5,
52,47,0,REQ_GET_START,1669236418687,6,
52,47,0,REQ_GET_END,1669236418688,6,
52,47,0,REQ_GET_START,1669236418688,7,
52,47,0,REQ_GET_END,1669236418698,7,
52,47,0,REQ_GET_START,1669236418698,8,
52,47,0,REQ_GET_END,1669236418706,8,
52,47,0,REQ_GET_START,1669236418706,9,
52,47,0,REQ_GET_END,1669236418711,9,
52,47,0,REQ_GET_START,1669236418711,10,
52,47,0,REQ_GET_END,1669236418712,10,
52,47,0,REQ_GET_START,1669236418712,11,
52,47,0,REQ_GET_END,1669236418714,11,
52,47,0,REQ_GET_START,1669236418714,12,
52,47,0,REQ_GET_END,1669236418715,12,
52,47,0,REQ_GET_START,1669236418715,13,
52,47,0,REQ_GET_END,1669236418717,13,
52,47,0,REQ_GET_START,1669236418717,14,
52,47,0,REQ_GET_END,1669236418720,14,
52,47,0,REQ_GET_START,1669236418720,15,
52,47,0,REQ_GET_END,1669236418721,15,
52,47,0,REQ_GET_START,1669236418721,16,
52,47,0,REQ_GET_END,1669236418724,16,
52,47,0,REQ_GET_START,1669236418724,17,
52,47,0,REQ_GET_END,1669236418727,17,
52,47,0,REQ_GET_START,1669236418727,18,
52,47,0,REQ_GET_END,1669236418731,18,
52,47,0,REQ_GET_START,1669236418731,19,
52,47,0,REQ_GET_END,1669236418733,19,
52,47,0,REQ_GET_START,1669236418733,20,
52,47,0,REQ_GET_END,1669236418734,20,
52,47,0,REQ_GET_START,1669236418734,21,
52,47,0,REQ_GET_END,1669236418738,21,
52,47,0,REQ_GET_START,1669236418738,22,
52,47,0,REQ_GET_END,1669236418740,22,
52,47,0,REQ_GET_START,1669236418740,23,
52,47,0,REQ_GET_END,1669236418741,23,
52,47,0,REQ_GET_START,1669236418741,24,
52,47,0,REQ_GET_END,1669236418743,24,
52,47,0,REQ_GET_START,1669236418743,25,
52,47,0,REQ_GET_END,1669236418752,25,
52,47,0,REQ_GET_START,1669236418752,26,
52,47,0,REQ_GET_END,1669236418753,26,
52,47,0,REQ_GET_START,1669236418753,27,
52,47,0,REQ_GET_END,1669236418758,27,
52,47,0,REQ_GET_START,1669236418758,28,
52,47,0,REQ_GET_END,1669236418759,28,
52,47,0,REQ_GET_START,1669236418759,29,
52,47,0,REQ_GET_END,1669236418761,29,
52,47,0,REQ_GET_START,1669236418761,30,
52,47,0,REQ_GET_END,1669236418766,30,
52,47,0,REQ_GET_START,1669236418766,31,
52,47,0,REQ_GET_END,1669236418769,31,
52,47,0,REQ_GET_START,1669236418769,32,
52,47,0,REQ_GET_END,1669236418773,32,
52,47,0,REQ_GET_START,1669236418773,33,
52,47,0,REQ_GET_END,1669236418774,33,
52,47,0,REQ_GET_START,1669236418774,34,
